"Core_assignment","treatment","texture","sat_level","formula","n","presence"
"Soil_dry_D","Drying","SCL",5,"C28H32O10",5,1
"Soil_dry_D","Drying","SCL",5,"C28H32O11",5,1
"Soil_dry_D","Drying","SCL",5,"C28H32O12",5,1
"Soil_dry_D","Drying","SCL",5,"C28H32O13",5,1
"Soil_dry_D","Drying","SCL",5,"C28H32O14",5,1
"Soil_dry_D","Drying","SCL",5,"C28H32O15",5,1
"Soil_dry_D","Drying","SCL",5,"C28H32O16",5,1
"Soil_dry_D","Drying","SCL",5,"C28H32O17",5,1
"Soil_dry_D","Drying","SCL",5,"C28H32O18",5,1
"Soil_dry_D","Drying","SCL",5,"C28H32O19",3,1
"Soil_dry_D","Drying","SCL",5,"C28H32O8",3,1
"Soil_dry_D","Drying","SCL",5,"C28H32O9",5,1
"Soil_dry_D","Drying","SCL",5,"C28H33O1P1",5,1
"Soil_dry_D","Drying","SCL",5,"C28H34O10",5,1
"Soil_dry_D","Drying","SCL",5,"C28H34O11",5,1
"Soil_dry_D","Drying","SCL",5,"C28H34O12",5,1
"Soil_dry_D","Drying","SCL",5,"C28H34O13",5,1
"Soil_dry_D","Drying","SCL",5,"C28H34O14",5,1
"Soil_dry_D","Drying","SCL",5,"C28H34O15",5,1
"Soil_dry_D","Drying","SCL",5,"C28H34O16",5,1
"Soil_dry_D","Drying","SCL",5,"C28H34O17",5,1
"Soil_dry_D","Drying","SCL",5,"C28H34O18",4,1
"Soil_dry_D","Drying","SCL",5,"C28H34O1N1P1",5,1
"Soil_dry_D","Drying","SCL",5,"C28H34O2N2S1P2",5,1
"Soil_dry_D","Drying","SCL",5,"C28H34O8",5,1
"Soil_dry_D","Drying","SCL",5,"C28H34O9",5,1
"Soil_dry_D","Drying","SCL",5,"C28H35O1P1",5,1
"Soil_dry_D","Drying","SCL",5,"C28H36O10",5,1
"Soil_dry_D","Drying","SCL",5,"C28H36O11",5,1
"Soil_dry_D","Drying","SCL",5,"C28H36O12",5,1
"Soil_dry_D","Drying","SCL",5,"C28H36O13",5,1
"Soil_dry_D","Drying","SCL",5,"C28H36O14",5,1
"Soil_dry_D","Drying","SCL",5,"C28H36O15",5,1
"Soil_dry_D","Drying","SCL",5,"C28H36O16",5,1
"Soil_dry_D","Drying","SCL",5,"C28H36O17",3,1
"Soil_dry_D","Drying","SCL",5,"C28H36O18",3,1
"Soil_dry_D","Drying","SCL",5,"C28H36O7",5,1
"Soil_dry_D","Drying","SCL",5,"C28H36O8",5,1
"Soil_dry_D","Drying","SCL",5,"C28H36O9",5,1
"Soil_dry_D","Drying","SCL",5,"C28H38O10",5,1
"Soil_dry_D","Drying","SCL",5,"C28H38O11",5,1
"Soil_dry_D","Drying","SCL",5,"C28H38O12",5,1
"Soil_dry_D","Drying","SCL",5,"C28H38O13",5,1
"Soil_dry_D","Drying","SCL",5,"C28H38O14",5,1
"Soil_dry_D","Drying","SCL",5,"C28H38O15",5,1
"Soil_dry_D","Drying","SCL",5,"C28H38O16",3,1
"Soil_dry_D","Drying","SCL",5,"C28H38O7",5,1
"Soil_dry_D","Drying","SCL",5,"C28H38O8",5,1
"Soil_dry_D","Drying","SCL",5,"C28H38O9",5,1
"Soil_dry_D","Drying","SCL",5,"C28H39O10P1",5,1
"Soil_dry_D","Drying","SCL",5,"C28H39O11P1",4,1
"Soil_dry_D","Drying","SCL",5,"C28H39O9P1",3,1
"Soil_dry_D","Drying","SCL",5,"C28H40O10",5,1
"Soil_dry_D","Drying","SCL",5,"C28H40O11",5,1
"Soil_dry_D","Drying","SCL",5,"C28H40O12",5,1
"Soil_dry_D","Drying","SCL",5,"C28H40O13",5,1
"Soil_dry_D","Drying","SCL",5,"C28H40O14",4,1
"Soil_dry_D","Drying","SCL",5,"C28H40O15",5,1
"Soil_dry_D","Drying","SCL",5,"C28H40O6",3,1
"Soil_dry_D","Drying","SCL",5,"C28H40O7",5,1
"Soil_dry_D","Drying","SCL",5,"C28H40O8",5,1
"Soil_dry_D","Drying","SCL",5,"C28H40O9",5,1
"Soil_dry_D","Drying","SCL",5,"C28H41O11P1",5,1
"Soil_dry_D","Drying","SCL",5,"C28H41O12P1",3,1
"Soil_dry_D","Drying","SCL",5,"C28H41O8P1",4,1
"Soil_dry_D","Drying","SCL",5,"C28H41O9P1",5,1
"Soil_dry_D","Drying","SCL",5,"C28H42O10",5,1
"Soil_dry_D","Drying","SCL",5,"C28H42O11",5,1
"Soil_dry_D","Drying","SCL",5,"C28H42O12",5,1
"Soil_dry_D","Drying","SCL",5,"C28H42O13",5,1
"Soil_dry_D","Drying","SCL",5,"C28H42O2",4,1
"Soil_dry_D","Drying","SCL",5,"C28H42O7",5,1
"Soil_dry_D","Drying","SCL",5,"C28H42O8",5,1
"Soil_dry_D","Drying","SCL",5,"C28H42O9",5,1
"Soil_dry_D","Drying","SCL",5,"C28H43O10P1",4,1
"Soil_dry_D","Drying","SCL",5,"C28H43O11P1",5,1
"Soil_dry_D","Drying","SCL",5,"C28H43O12P1",3,1
"Soil_dry_D","Drying","SCL",5,"C28H43O4P1",5,1
"Soil_dry_D","Drying","SCL",5,"C28H43O8P1",5,1
"Soil_dry_D","Drying","SCL",5,"C28H43O9P1",5,1
"Soil_dry_D","Drying","SCL",5,"C28H44O10",5,1
"Soil_dry_D","Drying","SCL",5,"C28H44O11",5,1
"Soil_dry_D","Drying","SCL",5,"C28H44O12",5,1
"Soil_dry_D","Drying","SCL",5,"C28H44O8",3,1
"Soil_dry_D","Drying","SCL",5,"C28H44O9",5,1
"Soil_dry_D","Drying","SCL",5,"C28H45O10P1",3,1
"Soil_dry_D","Drying","SCL",5,"C28H45O8P1",5,1
"Soil_dry_D","Drying","SCL",5,"C28H45O9P1",5,1
"Soil_dry_D","Drying","SCL",5,"C28H46O10",3,1
"Soil_dry_D","Drying","SCL",5,"C28H46O11",5,1
"Soil_dry_D","Drying","SCL",5,"C28H46O9",4,1
"Soil_dry_D","Drying","SCL",5,"C28H47O9P1",3,1
"Soil_dry_D","Drying","SCL",5,"C28H58O4S2P2",3,1
"Soil_dry_D","Drying","SCL",5,"C28H62O2N2S2P2",3,1
"Soil_dry_D","Drying","SCL",5,"C28H6O1N2S1P2",3,1
"Soil_dry_D","Drying","SCL",5,"C28H8O2N2S1P2",5,1
"Soil_dry_D","Drying","SCL",5,"C28H8O3N2S1P2",5,1
"Soil_dry_D","Drying","SCL",5,"C29H13O5N2P1",3,1
"Soil_dry_D","Drying","SCL",5,"C29H13O6N2P1",4,1
"Soil_dry_D","Drying","SCL",5,"C29H13O7N2P1",3,1
"Soil_dry_D","Drying","SCL",5,"C29H13O8N2P1",4,1
"Soil_dry_D","Drying","SCL",5,"C29H15O4N2P1",3,1
"Soil_dry_D","Drying","SCL",5,"C29H15O5N2P1",3,1
"Soil_dry_D","Drying","SCL",5,"C29H15O6N2P1",4,1
"Soil_dry_D","Drying","SCL",5,"C29H15O7N2P1",3,1
"Soil_dry_D","Drying","SCL",5,"C29H17O5N2P1",3,1
"Soil_dry_D","Drying","SCL",5,"C29H17O6N2P1",4,1
"Soil_dry_D","Drying","SCL",5,"C29H18O15",4,1
"Soil_dry_D","Drying","SCL",5,"C29H18O17",3,1
"Soil_dry_D","Drying","SCL",5,"C29H20O15",3,1
"Soil_dry_D","Drying","SCL",5,"C29H20O16",5,1
"Soil_dry_D","Drying","SCL",5,"C29H20O17",4,1
"Soil_dry_D","Drying","SCL",5,"C29H20O18",4,1
"Soil_dry_D","Drying","SCL",5,"C29H20O19",3,1
"Soil_dry_D","Drying","SCL",5,"C29H20O20",3,1
"Soil_dry_D","Drying","SCL",5,"C29H21O13N3S1",3,1
"Soil_dry_D","Drying","SCL",5,"C29H22O13",3,1
"Soil_dry_D","Drying","SCL",5,"C29H22O14",5,1
"Soil_dry_D","Drying","SCL",5,"C29H22O15",5,1
"Soil_dry_D","Drying","SCL",5,"C29H22O16",5,1
"Soil_dry_D","Drying","SCL",5,"C29H22O17",4,1
"Soil_dry_D","Drying","SCL",5,"C29H22O18",5,1
"Soil_dry_D","Drying","SCL",5,"C29H22O19",4,1
"Soil_dry_D","Drying","SCL",5,"C29H22O20",3,1
"Soil_dry_D","Drying","SCL",5,"C29H22O21",4,1
"Soil_dry_D","Drying","SCL",5,"C29H23O2N2P1",3,1
"Soil_dry_D","Drying","SCL",5,"C29H24O12",4,1
"Soil_dry_D","Drying","SCL",5,"C29H24O13",5,1
"Soil_dry_D","Drying","SCL",5,"C29H24O14",5,1
"Soil_dry_D","Drying","SCL",5,"C29H24O15",5,1
"Soil_dry_D","Drying","SCL",5,"C29H24O16",5,1
"Soil_dry_D","Drying","SCL",5,"C29H24O17",5,1
"Soil_dry_D","Drying","SCL",5,"C29H24O18",5,1
"Soil_dry_D","Drying","SCL",5,"C29H24O19",4,1
"Soil_dry_D","Drying","SCL",5,"C29H24O20",4,1
"Soil_dry_D","Drying","SCL",5,"C29H24O22",3,1
"Soil_dry_D","Drying","SCL",5,"C29H26O12",5,1
"Soil_dry_D","Drying","SCL",5,"C29H26O13",5,1
"Soil_dry_D","Drying","SCL",5,"C29H26O14",5,1
"Soil_dry_D","Drying","SCL",5,"C29H26O15",5,1
"Soil_dry_D","Drying","SCL",5,"C29H26O16",5,1
"Soil_dry_D","Drying","SCL",5,"C29H26O17",5,1
"Soil_dry_D","Drying","SCL",5,"C29H26O18",5,1
"Soil_dry_D","Drying","SCL",5,"C29H26O19",4,1
"Soil_dry_D","Drying","SCL",5,"C29H26O20",4,1
"Soil_dry_D","Drying","SCL",5,"C29H26O21",3,1
"Soil_dry_D","Drying","SCL",5,"C29H26O3N1S2P1",5,1
"Soil_dry_D","Drying","SCL",5,"C29H28O11",5,1
"Soil_dry_D","Drying","SCL",5,"C29H28O12",5,1
"Soil_dry_D","Drying","SCL",5,"C29H28O13",5,1
"Soil_dry_D","Drying","SCL",5,"C29H28O14",4,1
"Soil_dry_D","Drying","SCL",5,"C29H28O15",5,1
"Soil_dry_D","Drying","SCL",5,"C29H28O16",5,1
"Soil_dry_D","Drying","SCL",5,"C29H28O17",5,1
"Soil_dry_D","Drying","SCL",5,"C29H28O18",5,1
"Soil_dry_D","Drying","SCL",5,"C29H28O19",4,1
"Soil_dry_D","Drying","SCL",5,"C29H28O20",4,1
"Soil_dry_D","Drying","SCL",5,"C29H28O21",3,1
"Soil_dry_D","Drying","SCL",5,"C29H28O7S1",4,1
"Soil_dry_D","Drying","SCL",5,"C29H30O10",4,1
"Soil_dry_D","Drying","SCL",5,"C29H30O12",5,1
"Soil_dry_D","Drying","SCL",5,"C29H30O13",5,1
"Soil_dry_D","Drying","SCL",5,"C29H30O14",5,1
"Soil_dry_D","Drying","SCL",5,"C29H30O15",5,1
"Soil_dry_D","Drying","SCL",5,"C29H30O16",5,1
"Soil_dry_D","Drying","SCL",5,"C29H30O17",5,1
"Soil_dry_D","Drying","SCL",5,"C29H30O18",5,1
"Soil_dry_D","Drying","SCL",5,"C29H30O19",4,1
"Soil_dry_D","Drying","SCL",5,"C29H30O20",3,1
"Soil_dry_D","Drying","SCL",5,"C29H30O7S1",3,1
"Soil_dry_D","Drying","SCL",5,"C29H32O10",5,1
"Soil_dry_D","Drying","SCL",5,"C29H32O11",5,1
"Soil_dry_D","Drying","SCL",5,"C29H32O12",5,1
"Soil_dry_D","Drying","SCL",5,"C29H32O13",5,1
"Soil_dry_D","Drying","SCL",5,"C29H32O14",5,1
"Soil_dry_D","Drying","SCL",5,"C29H32O15",5,1
"Soil_dry_D","Drying","SCL",5,"C29H32O16",5,1
"Soil_dry_D","Drying","SCL",5,"C29H32O17",5,1
"Soil_dry_D","Drying","SCL",5,"C29H32O18",4,1
"Soil_dry_D","Drying","SCL",5,"C29H32O20",3,1
"Soil_dry_D","Drying","SCL",5,"C29H33O2P1",5,1
"Soil_dry_D","Drying","SCL",5,"C29H34O10",5,1
"Soil_dry_D","Drying","SCL",5,"C29H34O11",5,1
"Soil_dry_D","Drying","SCL",5,"C29H34O12",5,1
"Soil_dry_D","Drying","SCL",5,"C29H34O13",5,1
"Soil_dry_D","Drying","SCL",5,"C29H34O14",5,1
"Soil_dry_D","Drying","SCL",5,"C29H34O15",5,1
"Soil_dry_D","Drying","SCL",5,"C29H34O16",5,1
"Soil_dry_D","Drying","SCL",5,"C29H34O17",5,1
"Soil_dry_D","Drying","SCL",5,"C29H34O18",4,1
"Soil_dry_D","Drying","SCL",5,"C29H34O1N1P1",5,1
"Soil_dry_D","Drying","SCL",5,"C29H34O2N1P1",4,1
"Soil_dry_D","Drying","SCL",5,"C29H34O5N1S2P1",5,1
"Soil_dry_D","Drying","SCL",5,"C29H34O8",3,1
"Soil_dry_D","Drying","SCL",5,"C29H35O1P1",5,1
"Soil_dry_D","Drying","SCL",5,"C29H35O2P1",5,1
"Soil_dry_D","Drying","SCL",5,"C29H36O10",5,1
"Soil_dry_D","Drying","SCL",5,"C29H36O11",5,1
"Soil_dry_D","Drying","SCL",5,"C29H36O12",5,1
"Soil_dry_D","Drying","SCL",5,"C29H36O13",5,1
"Soil_dry_D","Drying","SCL",5,"C29H36O14",5,1
"Soil_dry_D","Drying","SCL",5,"C29H36O15",5,1
"Soil_dry_D","Drying","SCL",5,"C29H36O16",5,1
"Soil_dry_D","Drying","SCL",5,"C29H36O17",4,1
"Soil_dry_D","Drying","SCL",5,"C29H36O18",4,1
"Soil_dry_D","Drying","SCL",5,"C29H36O1N1P1",5,1
"Soil_dry_D","Drying","SCL",5,"C29H36O8",4,1
"Soil_dry_D","Drying","SCL",5,"C29H36O9",5,1
"Soil_dry_D","Drying","SCL",5,"C29H37O1P1",4,1
"Soil_dry_D","Drying","SCL",5,"C29H38O10",5,1
"Soil_dry_D","Drying","SCL",5,"C29H38O11",5,1
"Soil_dry_D","Drying","SCL",5,"C29H38O12",5,1
"Soil_dry_D","Drying","SCL",5,"C29H38O13",5,1
"Soil_dry_D","Drying","SCL",5,"C29H38O14",5,1
"Soil_dry_D","Drying","SCL",5,"C29H38O15",5,1
"Soil_dry_D","Drying","SCL",5,"C29H38O16",3,1
"Soil_dry_D","Drying","SCL",5,"C29H38O17",4,1
"Soil_dry_D","Drying","SCL",5,"C29H38O7",5,1
"Soil_dry_D","Drying","SCL",5,"C29H38O8",5,1
"Soil_dry_D","Drying","SCL",5,"C29H38O9",5,1
"Soil_dry_D","Drying","SCL",5,"C29H40O10",5,1
"Soil_dry_D","Drying","SCL",5,"C29H40O11",5,1
"Soil_dry_D","Drying","SCL",5,"C29H40O12",5,1
"Soil_dry_D","Drying","SCL",5,"C29H40O13",5,1
"Soil_dry_D","Drying","SCL",5,"C29H40O14",5,1
"Soil_dry_D","Drying","SCL",5,"C29H40O15",3,1
"Soil_dry_D","Drying","SCL",5,"C29H40O2N1P1",3,1
"Soil_dry_D","Drying","SCL",5,"C29H40O6",3,1
"Soil_dry_D","Drying","SCL",5,"C29H40O7",5,1
"Soil_dry_D","Drying","SCL",5,"C29H40O8",5,1
"Soil_dry_D","Drying","SCL",5,"C29H40O9",5,1
"Soil_dry_D","Drying","SCL",5,"C29H41O10P1",5,1
"Soil_dry_D","Drying","SCL",5,"C29H41O9P1",4,1
"Soil_dry_D","Drying","SCL",5,"C29H42O10",5,1
"Soil_dry_D","Drying","SCL",5,"C29H42O11",5,1
"Soil_dry_D","Drying","SCL",5,"C29H42O12",5,1
"Soil_dry_D","Drying","SCL",5,"C29H42O13",5,1
"Soil_dry_D","Drying","SCL",5,"C29H42O14",3,1
"Soil_dry_D","Drying","SCL",5,"C29H42O15",3,1
"Soil_dry_D","Drying","SCL",5,"C29H42O6",3,1
"Soil_dry_D","Drying","SCL",5,"C29H42O7",5,1
"Soil_dry_D","Drying","SCL",5,"C29H42O8",4,1
"Soil_dry_D","Drying","SCL",5,"C29H42O9",5,1
"Soil_dry_D","Drying","SCL",5,"C29H43O10P1",5,1
"Soil_dry_D","Drying","SCL",5,"C29H43O11P1",4,1
"Soil_dry_D","Drying","SCL",5,"C29H43O12P1",4,1
"Soil_dry_D","Drying","SCL",5,"C29H43O8P1",5,1
"Soil_dry_D","Drying","SCL",5,"C29H43O9P1",5,1
"Soil_dry_D","Drying","SCL",5,"C29H44O10",5,1
"Soil_dry_D","Drying","SCL",5,"C29H44O11",5,1
"Soil_dry_D","Drying","SCL",5,"C29H44O12",5,1
"Soil_dry_D","Drying","SCL",5,"C29H44O13",4,1
"Soil_dry_D","Drying","SCL",5,"C29H44O2",3,1
"Soil_dry_D","Drying","SCL",5,"C29H44O4",3,1
"Soil_dry_D","Drying","SCL",5,"C29H44O7",5,1
"Soil_dry_D","Drying","SCL",5,"C29H44O8",5,1
"Soil_dry_D","Drying","SCL",5,"C29H44O9",5,1
"Soil_dry_D","Drying","SCL",5,"C29H45O10P1",5,1
"Soil_dry_D","Drying","SCL",5,"C29H45O11P1",3,1
"Soil_dry_D","Drying","SCL",5,"C29H45O8P1",5,1
"Soil_dry_D","Drying","SCL",5,"C29H45O9P1",5,1
"Soil_dry_D","Drying","SCL",5,"C29H46O10",5,1
"Soil_dry_D","Drying","SCL",5,"C29H46O11",5,1
"Soil_dry_D","Drying","SCL",5,"C29H46O12",3,1
"Soil_dry_D","Drying","SCL",5,"C29H46O8",3,1
"Soil_dry_D","Drying","SCL",5,"C29H46O9",5,1
"Soil_dry_D","Drying","SCL",5,"C29H47O8P1",4,1
"Soil_dry_D","Drying","SCL",5,"C29H47O9P1",5,1
"Soil_dry_D","Drying","SCL",5,"C29H48O11",3,1
"Soil_dry_D","Drying","SCL",5,"C29H48O9",3,1
"Soil_dry_D","Drying","SCL",5,"C29H50O8S2",3,1
"Soil_dry_D","Drying","SCL",5,"C29H60O3N2S2P2",4,1
"Soil_dry_D","Drying","SCL",5,"C29H8O1N2S1P2",3,1
"Soil_dry_D","Drying","SCL",5,"C30H10O2N2S1P2",4,1
"Soil_dry_D","Drying","SCL",5,"C30H10O3N2S1P2",4,1
"Soil_dry_D","Drying","SCL",5,"C30H10O4N2S1P2",3,1
"Soil_dry_D","Drying","SCL",5,"C30H12O3N2S1P2",3,1
"Soil_dry_D","Drying","SCL",5,"C30H12O4N2S1P2",4,1
"Soil_dry_D","Drying","SCL",5,"C30H13O6N2P1",3,1
"Soil_dry_D","Drying","SCL",5,"C30H13O7N2P1",3,1
"Soil_dry_D","Drying","SCL",5,"C30H13O8N2P1",3,1
"Soil_dry_D","Drying","SCL",5,"C30H15O5N2P1",4,1
"Soil_dry_D","Drying","SCL",5,"C30H15O6N2P1",5,1
"Soil_dry_D","Drying","SCL",5,"C30H15O7N2P1",5,1
"Soil_dry_D","Drying","SCL",5,"C30H15O8N2P1",3,1
"Soil_dry_D","Drying","SCL",5,"C30H17O4N2P1",3,1
"Soil_dry_D","Drying","SCL",5,"C30H17O5N2P1",3,1
"Soil_dry_D","Drying","SCL",5,"C30H17O6N2P1",4,1
"Soil_dry_D","Drying","SCL",5,"C30H17O7N2P1",3,1
"Soil_dry_D","Drying","SCL",5,"C30H19O5N2P1",4,1
"Soil_dry_D","Drying","SCL",5,"C30H19O6N2P1",3,1
"Soil_dry_D","Drying","SCL",5,"C30H20O17",3,1
"Soil_dry_D","Drying","SCL",5,"C30H20O18",3,1
"Soil_dry_D","Drying","SCL",5,"C30H22O15",4,1
"Soil_dry_D","Drying","SCL",5,"C30H22O16",4,1
"Soil_dry_D","Drying","SCL",5,"C30H22O17",3,1
"Soil_dry_D","Drying","SCL",5,"C30H22O18",5,1
"Soil_dry_D","Drying","SCL",5,"C30H22O19",4,1
"Soil_dry_D","Drying","SCL",5,"C30H22O21",3,1
"Soil_dry_D","Drying","SCL",5,"C30H23O5N2P1",3,1
"Soil_dry_D","Drying","SCL",5,"C30H24O13",3,1
"Soil_dry_D","Drying","SCL",5,"C30H24O14",4,1
"Soil_dry_D","Drying","SCL",5,"C30H24O15",5,1
"Soil_dry_D","Drying","SCL",5,"C30H24O16",4,1
"Soil_dry_D","Drying","SCL",5,"C30H24O17",4,1
"Soil_dry_D","Drying","SCL",5,"C30H24O18",4,1
"Soil_dry_D","Drying","SCL",5,"C30H24O19",4,1
"Soil_dry_D","Drying","SCL",5,"C30H24O20",4,1
"Soil_dry_D","Drying","SCL",5,"C30H24O21",3,1
"Soil_dry_D","Drying","SCL",5,"C30H26O13",5,1
"Soil_dry_D","Drying","SCL",5,"C30H26O14",4,1
"Soil_dry_D","Drying","SCL",5,"C30H26O15",5,1
"Soil_dry_D","Drying","SCL",5,"C30H26O16",5,1
"Soil_dry_D","Drying","SCL",5,"C30H26O17",5,1
"Soil_dry_D","Drying","SCL",5,"C30H26O18",5,1
"Soil_dry_D","Drying","SCL",5,"C30H26O19",3,1
"Soil_dry_D","Drying","SCL",5,"C30H26O20",4,1
"Soil_dry_D","Drying","SCL",5,"C30H28O12",4,1
"Soil_dry_D","Drying","SCL",5,"C30H28O13",5,1
"Soil_dry_D","Drying","SCL",5,"C30H28O14",5,1
"Soil_dry_D","Drying","SCL",5,"C30H28O15",5,1
"Soil_dry_D","Drying","SCL",5,"C30H28O16",4,1
"Soil_dry_D","Drying","SCL",5,"C30H28O17",5,1
"Soil_dry_D","Drying","SCL",5,"C30H28O18",5,1
"Soil_dry_D","Drying","SCL",5,"C30H28O19",4,1
"Soil_dry_D","Drying","SCL",5,"C30H28O20",3,1
"Soil_dry_D","Drying","SCL",5,"C30H28O21",3,1
"Soil_dry_D","Drying","SCL",5,"C30H30O11",3,1
"Soil_dry_D","Drying","SCL",5,"C30H30O12",5,1
"Soil_dry_D","Drying","SCL",5,"C30H30O13",5,1
"Soil_dry_D","Drying","SCL",5,"C30H30O14",5,1
"Soil_dry_D","Drying","SCL",5,"C30H30O15",5,1
"Soil_dry_D","Drying","SCL",5,"C30H30O16",5,1
"Soil_dry_D","Drying","SCL",5,"C30H30O17",5,1
"Soil_dry_D","Drying","SCL",5,"C30H30O18",4,1
"Soil_dry_D","Drying","SCL",5,"C30H30O19",4,1
"Soil_dry_D","Drying","SCL",5,"C30H30O20",3,1
"Soil_dry_D","Drying","SCL",5,"C30H30O21",3,1
"Soil_dry_D","Drying","SCL",5,"C30H32O10",4,1
"Soil_dry_D","Drying","SCL",5,"C30H32O11",5,1
"Soil_dry_D","Drying","SCL",5,"C30H32O12",5,1
"Soil_dry_D","Drying","SCL",5,"C30H32O13",5,1
"Soil_dry_D","Drying","SCL",5,"C30H32O14",5,1
"Soil_dry_D","Drying","SCL",5,"C30H32O15",5,1
"Soil_dry_D","Drying","SCL",5,"C30H32O16",5,1
"Soil_dry_D","Drying","SCL",5,"C30H32O17",5,1
"Soil_dry_D","Drying","SCL",5,"C30H32O18",4,1
"Soil_dry_D","Drying","SCL",5,"C30H32O19",3,1
"Soil_dry_D","Drying","SCL",5,"C30H34O10",4,1
"Soil_dry_D","Drying","SCL",5,"C30H34O11",5,1
"Soil_dry_D","Drying","SCL",5,"C30H34O12",5,1
"Soil_dry_D","Drying","SCL",5,"C30H34O13",5,1
"Soil_dry_D","Drying","SCL",5,"C30H34O14",5,1
"Soil_dry_D","Drying","SCL",5,"C30H34O15",5,1
"Soil_dry_D","Drying","SCL",5,"C30H34O16",5,1
"Soil_dry_D","Drying","SCL",5,"C30H34O17",5,1
"Soil_dry_D","Drying","SCL",5,"C30H34O18",4,1
"Soil_dry_D","Drying","SCL",5,"C30H34O19",3,1
"Soil_dry_D","Drying","SCL",5,"C30H35O1P1",5,1
"Soil_dry_D","Drying","SCL",5,"C30H35O2P1",4,1
"Soil_dry_D","Drying","SCL",5,"C30H36O10",5,1
"Soil_dry_D","Drying","SCL",5,"C30H36O11",5,1
"Soil_dry_D","Drying","SCL",5,"C30H36O12",5,1
"Soil_dry_D","Drying","SCL",5,"C30H36O13",5,1
"Soil_dry_D","Drying","SCL",5,"C30H36O14",5,1
"Soil_dry_D","Drying","SCL",5,"C30H36O15",5,1
"Soil_dry_D","Drying","SCL",5,"C30H36O16",5,1
"Soil_dry_D","Drying","SCL",5,"C30H36O17",4,1
"Soil_dry_D","Drying","SCL",5,"C30H36O18",4,1
"Soil_dry_D","Drying","SCL",5,"C30H36O2N1P1",5,1
"Soil_dry_D","Drying","SCL",5,"C30H36O9",4,1
"Soil_dry_D","Drying","SCL",5,"C30H37O1P1",5,1
"Soil_dry_D","Drying","SCL",5,"C30H37O2P1",5,1
"Soil_dry_D","Drying","SCL",5,"C30H38O10",5,1
"Soil_dry_D","Drying","SCL",5,"C30H38O11",5,1
"Soil_dry_D","Drying","SCL",5,"C30H38O12",5,1
"Soil_dry_D","Drying","SCL",5,"C30H38O13",5,1
"Soil_dry_D","Drying","SCL",5,"C30H38O14",5,1
"Soil_dry_D","Drying","SCL",5,"C30H38O15",5,1
"Soil_dry_D","Drying","SCL",5,"C30H38O16",3,1
"Soil_dry_D","Drying","SCL",5,"C30H38O17",3,1
"Soil_dry_D","Drying","SCL",5,"C30H38O18",3,1
"Soil_dry_D","Drying","SCL",5,"C30H38O1N1P1",5,1
"Soil_dry_D","Drying","SCL",5,"C30H38O8",5,1
"Soil_dry_D","Drying","SCL",5,"C30H38O9",5,1
"Soil_dry_D","Drying","SCL",5,"C30H40O10",5,1
"Soil_dry_D","Drying","SCL",5,"C30H40O11",5,1
"Soil_dry_D","Drying","SCL",5,"C30H40O12",5,1
"Soil_dry_D","Drying","SCL",5,"C30H40O13",5,1
"Soil_dry_D","Drying","SCL",5,"C30H40O14",5,1
"Soil_dry_D","Drying","SCL",5,"C30H40O15",5,1
"Soil_dry_D","Drying","SCL",5,"C30H40O7",4,1
"Soil_dry_D","Drying","SCL",5,"C30H40O8",5,1
"Soil_dry_D","Drying","SCL",5,"C30H40O9",5,1
"Soil_dry_D","Drying","SCL",5,"C30H42O10",5,1
"Soil_dry_D","Drying","SCL",5,"C30H42O11",5,1
"Soil_dry_D","Drying","SCL",5,"C30H42O12",5,1
"Soil_dry_D","Drying","SCL",5,"C30H42O13",5,1
"Soil_dry_D","Drying","SCL",5,"C30H42O14",5,1
"Soil_dry_D","Drying","SCL",5,"C30H42O15",4,1
"Soil_dry_D","Drying","SCL",5,"C30H42O6",4,1
"Soil_dry_D","Drying","SCL",5,"C30H42O7",5,1
"Soil_dry_D","Drying","SCL",5,"C30H42O8",5,1
"Soil_dry_D","Drying","SCL",5,"C30H42O9",5,1
"Soil_dry_D","Drying","SCL",5,"C30H44O10",5,1
"Soil_dry_D","Drying","SCL",5,"C30H44O11",5,1
"Soil_dry_D","Drying","SCL",5,"C30H44O12",5,1
"Soil_dry_D","Drying","SCL",5,"C30H44O13",4,1
"Soil_dry_D","Drying","SCL",5,"C30H44O15",3,1
"Soil_dry_D","Drying","SCL",5,"C30H44O7",5,1
"Soil_dry_D","Drying","SCL",5,"C30H44O8",5,1
"Soil_dry_D","Drying","SCL",5,"C30H44O9",5,1
"Soil_dry_D","Drying","SCL",5,"C30H46O10",5,1
"Soil_dry_D","Drying","SCL",5,"C30H46O11",5,1
"Soil_dry_D","Drying","SCL",5,"C30H46O12",3,1
"Soil_dry_D","Drying","SCL",5,"C30H46O13",4,1
"Soil_dry_D","Drying","SCL",5,"C30H46O8",5,1
"Soil_dry_D","Drying","SCL",5,"C30H46O9",5,1
"Soil_dry_D","Drying","SCL",5,"C30H48O10",3,1
"Soil_dry_D","Drying","SCL",5,"C30H49O8P1",3,1
"Soil_dry_D","Drying","SCL",5,"C30H50O10",3,1
"Soil_dry_D","Drying","SCL",5,"C30H50O12",4,1
"Soil_dry_D","Drying","SCL",5,"C31H10O3N2S1P2",3,1
"Soil_dry_D","Drying","SCL",5,"C31H12O3N2S1P2",4,1
"Soil_dry_D","Drying","SCL",5,"C31H12O4N2S1P2",3,1
"Soil_dry_D","Drying","SCL",5,"C31H13O7N2P1",3,1
